episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost
42,cql,CartPole-v1,oracle_u,cql,0.0,3.3924858570098877,113.663818359375,113.663818359375,0.0,0.0,1.0,1.0,1.0,1.0,,,
52,cql,CartPole-v1,observational,cql,0.0,2.765777111053467,105.17322540283203,130.72744750976562,-25.554222106933594,730.1430053710938,0.48100003600120544,0.9429115056991577,0.9868349432945251,-0.2732633650302887,,,
52,cql,CartPole-v1,proximal,cql,0.0,2.901073932647705,119.1999282836914,130.72744750976562,-11.527519226074219,158.8175048828125,0.703000009059906,0.9808035492897034,0.9937841296195984,-0.00652385875582695,,,
52,cql,CartPole-v1,oracle_u,cql,0.0,3.111406087875366,130.72744750976562,130.72744750976562,0.0,0.0,1.0,1.0,1.0,1.0,,,
62,cql,CartPole-v1,observational,cql,0.0,2.9207613468170166,109.04731750488281,134.82470703125,-25.777389526367188,726.415283203125,0.6012500524520874,0.9579439759254456,0.9956455230712891,0.42062142491340637,,,
62,cql,CartPole-v1,proximal,cql,0.0,2.7020978927612305,119.70802307128906,134.82470703125,-15.116683959960938,251.7238311767578,0.7282500267028809,0.9842414259910583,0.9987225532531738,0.7014566659927368,,,
62,cql,CartPole-v1,oracle_u,cql,0.0,3.0655384063720703,134.82470703125,134.82470703125,0.0,0.0,1.0,1.0,1.0,1.0,,,
73,cql,CartPole-v1,observational,cql,0.0,3.6528749465942383,111.08075714111328,134.72381591796875,-23.64305877685547,623.5135498046875,0.4492500126361847,0.9568376541137695,0.9925843477249146,0.3765552043914795,,,
73,cql,CartPole-v1,proximal,cql,0.0,3.702817916870117,120.6786880493164,134.72381591796875,-14.045127868652344,223.38941955566406,0.7067500352859497,0.9825236797332764,0.9975700974464417,0.6430148482322693,,,
73,cql,CartPole-v1,oracle_u,cql,0.0,4.745114326477051,134.72381591796875,134.72381591796875,0.0,0.0,1.0,1.0,1.0,1.0,,,
83,cql,CartPole-v1,observational,cql,0.0,2.337027072906494,112.3380355834961,130.6921844482422,-18.354148864746094,375.5977783203125,0.6575000286102295,0.9725768566131592,0.9957605004310608,0.8831565380096436,,,
83,cql,CartPole-v1,proximal,cql,0.0,2.7471024990081787,121.78722381591797,130.6921844482422,-8.904960632324219,97.82528686523438,0.8732500672340393,0.9868794679641724,0.9961602091789246,0.7802252173423767,,,
83,cql,CartPole-v1,oracle_u,cql,0.0,2.803274631500244,130.6921844482422,130.6921844482422,0.0,0.0,1.0,1.0,1.0,1.0,,,
93,cql,CartPole-v1,observational,cql,0.0,2.3143911361694336,114.8476333618164,129.6618194580078,-14.814186096191406,249.22337341308594,0.8072500228881836,0.9786616563796997,0.9959176778793335,0.8929941654205322,,,
93,cql,CartPole-v1,proximal,cql,0.0,2.973205089569092,126.77069091796875,129.6618194580078,-2.8911285400390625,47.04782485961914,0.49925002455711365,0.9722619652748108,0.986364483833313,-0.2536849081516266,,,
93,cql,CartPole-v1,oracle_u,cql,0.0,2.7663145065307617,129.6618194580078,129.6618194580078,0.0,0.0,1.0,1.0,1.0,1.0,,,
104,cql,CartPole-v1,observational,cql,0.0,5.929527282714844,115.23796081542969,126.6142578125,-11.376296997070312,155.1197052001953,0.6910000443458557,0.9819518327713013,0.9952237010002136,0.8437797427177429,,,
104,cql,CartPole-v1,proximal,cql,0.0,11.213666915893555,137.2144012451172,126.6142578125,10.600143432617188,138.95175170898438,0.577750027179718,0.9813274145126343,0.9937198162078857,-0.12355967611074448,,,
104,cql,CartPole-v1,oracle_u,cql,0.0,11.365341186523438,126.6142578125,126.6142578125,0.0,0.0,1.0,1.0,1.0,1.0,,,
114,cql,CartPole-v1,observational,cql,0.0,4.197931289672852,116.3177490234375,125.47364807128906,-9.155899047851562,98.52957916259766,0.8242500424385071,0.9887638092041016,0.9965760111808777,0.9326961040496826,,,
114,cql,CartPole-v1,proximal,cql,0.0,4.557475566864014,140.54891967773438,125.47364807128906,15.075271606445312,275.3755187988281,0.40925002098083496,0.9632223844528198,0.9893863201141357,-0.3647167384624481,,,
114,cql,CartPole-v1,oracle_u,cql,0.0,5.5978851318359375,125.47364807128906,125.47364807128906,0.0,0.0,1.0,1.0,1.0,1.0,,,
124,cql,CartPole-v1,observational,cql,0.0,3.0266435146331787,116.47277069091797,123.86897277832031,-7.396202087402344,67.90754699707031,0.8197500109672546,0.9898501634597778,0.9967225193977356,0.9394322633743286,,,
124,cql,CartPole-v1,proximal,cql,0.0,3.715134382247925,149.89944458007812,123.86897277832031,26.030471801757812,770.1732177734375,0.36775001883506775,0.928827166557312,0.9873426556587219,-0.365499347448349,,,
124,cql,CartPole-v1,oracle_u,cql,0.0,3.2195074558258057,123.86897277832031,123.86897277832031,0.0,0.0,1.0,1.0,1.0,1.0,,,
135,cql,CartPole-v1,observational,cql,0.0,2.8051326274871826,117.63201904296875,128.1754608154297,-10.543441772460938,130.9125518798828,0.581250011920929,0.985217809677124,0.9947602152824402,-0.23078115284442902,,,
135,cql,CartPole-v1,proximal,cql,0.0,3.226635217666626,148.4907989501953,128.1754608154297,20.315338134765625,457.4485778808594,0.7670000195503235,0.9665141701698303,0.9973732233047485,0.8393411636352539,,,
135,cql,CartPole-v1,oracle_u,cql,0.0,2.968029499053955,128.1754608154297,128.1754608154297,0.0,0.0,1.0,1.0,1.0,1.0,,,
145,cql,CartPole-v1,observational,cql,0.0,2.7962841987609863,117.95439910888672,132.3928985595703,-14.438499450683594,232.5306854248047,0.7830000519752502,0.9832673668861389,0.9957058429718018,0.8364191651344299,,,
145,cql,CartPole-v1,proximal,cql,0.0,3.8852617740631104,146.2347412109375,132.3928985595703,13.841842651367188,226.32623291015625,0.5862500071525574,0.975847065448761,0.9953033328056335,-0.06256870925426483,,,
145,cql,CartPole-v1,oracle_u,cql,0.0,4.156857490539551,132.3928985595703,132.3928985595703,0.0,0.0,1.0,1.0,1.0,1.0,,,
156,cql,CartPole-v1,observational,cql,0.0,2.5536017417907715,117.27069091796875,131.14352416992188,-13.872833251953125,213.2501983642578,0.5687500238418579,0.9857749342918396,0.9972503781318665,0.7019102573394775,,,
156,cql,CartPole-v1,proximal,cql,0.0,3.056885242462158,144.69154357910156,131.14352416992188,13.548019409179688,211.7732391357422,0.7482500076293945,0.9806926846504211,0.9966590404510498,0.1313377469778061,,,
156,cql,CartPole-v1,oracle_u,cql,0.0,2.7097084522247314,131.14352416992188,131.14352416992188,0.0,0.0,1.0,1.0,1.0,1.0,,,
166,cql,CartPole-v1,observational,cql,0.0,2.771690607070923,115.93761444091797,127.38702392578125,-11.449409484863281,145.43777465820312,0.6447500586509705,0.989536702632904,0.997846245765686,0.82956463098526,,,
166,cql,CartPole-v1,proximal,cql,0.0,3.520045280456543,144.34628295898438,127.38702392578125,16.959259033203125,330.03558349609375,0.6197500228881836,0.9690675139427185,0.9950975775718689,-0.016072208061814308,,,
166,cql,CartPole-v1,oracle_u,cql,0.0,3.0138919353485107,127.38702392578125,127.38702392578125,0.0,0.0,1.0,1.0,1.0,1.0,,,
176,cql,CartPole-v1,observational,cql,0.0,4.011689186096191,114.88136291503906,126.7846450805664,-11.903282165527344,155.71449279785156,0.6777500510215759,0.9896030426025391,0.9979367852210999,0.8786943554878235,,,
176,cql,CartPole-v1,proximal,cql,0.0,5.886964321136475,143.96678161621094,126.7846450805664,17.18213653564453,336.9686279296875,0.3440000116825104,0.9690589904785156,0.9955005645751953,-0.11297000199556351,,,
176,cql,CartPole-v1,oracle_u,cql,0.0,5.182085037231445,126.7846450805664,126.7846450805664,0.0,0.0,1.0,1.0,1.0,1.0,,,
187,cql,CartPole-v1,observational,cql,0.0,3.4023513793945312,113.981689453125,128.5251007080078,-14.543411254882812,235.37721252441406,0.8407500386238098,0.9832111597061157,0.997444212436676,0.9211124777793884,,,
187,cql,CartPole-v1,proximal,cql,0.0,4.465480327606201,141.08839416503906,128.5251007080078,12.56329345703125,186.07174682617188,0.5325000286102295,0.9801377654075623,0.9959779381752014,-0.06381747871637344,,,
187,cql,CartPole-v1,oracle_u,cql,0.0,4.0726799964904785,128.5251007080078,128.5251007080078,0.0,0.0,1.0,1.0,1.0,1.0,,,
197,cql,CartPole-v1,observational,cql,0.0,3.189014434814453,113.66435241699219,126.81613159179688,-13.151779174804688,192.17660522460938,0.734250009059906,0.9859949946403503,0.9973983764648438,0.9486841559410095,,,
197,cql,CartPole-v1,proximal,cql,0.0,3.734867572784424,139.16610717773438,126.81613159179688,12.3499755859375,183.47789001464844,0.4852500259876251,0.9774282574653625,0.9942907691001892,-0.15944616496562958,,,
197,cql,CartPole-v1,oracle_u,cql,0.0,3.609588861465454,126.81613159179688,126.81613159179688,0.0,0.0,1.0,1.0,1.0,1.0,,,
208,cql,CartPole-v1,observational,cql,0.0,3.9674277305603027,113.8635025024414,126.87105560302734,-13.007553100585938,189.3015899658203,0.6910000443458557,0.9854105114936829,0.9974713325500488,0.9238231182098389,,,
208,cql,CartPole-v1,proximal,cql,0.0,5.139211177825928,138.18797302246094,126.87105560302734,11.316917419433594,161.22132873535156,0.39225003123283386,0.9759453535079956,0.9929969310760498,-0.2442043572664261,,,
208,cql,CartPole-v1,oracle_u,cql,0.0,5.134207725524902,126.87105560302734,126.87105560302734,0.0,0.0,1.0,1.0,1.0,1.0,,,
218,cql,CartPole-v1,observational,cql,0.0,3.4805216789245605,113.78337860107422,124.71221923828125,-10.928840637207031,133.86106872558594,0.8215000629425049,0.9890462160110474,0.9975988268852234,0.9670570492744446,,,
218,cql,CartPole-v1,proximal,cql,0.0,10.434946060180664,136.7690887451172,124.71221923828125,12.056869506835938,174.7219696044922,0.5277500152587891,0.9777047634124756,0.9937809109687805,-0.1385280042886734,,,
218,cql,CartPole-v1,oracle_u,cql,0.0,10.371618270874023,124.71221923828125,124.71221923828125,0.0,0.0,1.0,1.0,1.0,1.0,,,
228,cql,CartPole-v1,observational,cql,0.0,6.71096134185791,113.91743469238281,125.96131134033203,-12.043876647949219,160.35977172851562,0.6882500052452087,0.9888924956321716,0.9982388615608215,0.8948749899864197,,,
228,cql,CartPole-v1,proximal,cql,0.0,6.792437553405762,134.203125,125.96131134033203,8.241813659667969,83.06442260742188,0.5135000348091125,0.9890143871307373,0.9968067407608032,0.21256455779075623,,,
228,cql,CartPole-v1,oracle_u,cql,0.0,5.233582973480225,125.96131134033203,125.96131134033203,0.0,0.0,1.0,1.0,1.0,1.0,,,
239,cql,CartPole-v1,observational,cql,0.0,2.7163872718811035,113.81101989746094,136.34278869628906,-22.531768798828125,565.1907348632812,0.5850000381469727,0.9640195965766907,0.9949207901954651,-0.17394348978996277,,,
239,cql,CartPole-v1,proximal,cql,0.0,3.1319828033447266,132.61184692382812,136.34278869628906,-3.7309417724609375,30.381315231323242,0.7247500419616699,0.9897012114524841,0.9951789379119873,-0.08805467933416367,,,
239,cql,CartPole-v1,oracle_u,cql,0.0,3.0529701709747314,136.34278869628906,136.34278869628906,0.0,0.0,1.0,1.0,1.0,1.0,,,
249,cql,CartPole-v1,observational,cql,0.0,3.390714168548584,113.71064758300781,135.57437133789062,-21.863723754882812,527.9241333007812,0.6835000514984131,0.9683825969696045,0.9971029162406921,0.5564725995063782,,,
249,cql,CartPole-v1,proximal,cql,0.0,4.098859786987305,129.42567443847656,135.57437133789062,-6.1486968994140625,52.779300689697266,0.7817500233650208,0.9905133247375488,0.9963977932929993,0.527042031288147,,,
249,cql,CartPole-v1,oracle_u,cql,0.0,4.058081150054932,135.57437133789062,135.57437133789062,0.0,0.0,1.0,1.0,1.0,1.0,,,
